CL State,CL Region,CL District,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Map,Post has Geotag,Bedrooms,Area
California,sfbay,nby,rooms & shares,6951212978,5405596836,"Quiet room, view close to SF in Mill Valley, $900",https://sfbay.craigslist.org/nby/roo/d/mill-valley-quiet-room-view-close-to-sf/6951212978.html,2019-08-24,19:42,$900,mill valley,True,False,None,None,156ft2
California,sfbay,nby,rooms & shares,6956765005,4883286449,Great Single Room / Shared Bath in American Canyon,https://sfbay.craigslist.org/nby/roo/d/great-single-room-shared-bath-in/6956765005.html,2019-08-24,19:14,$595,napa county,True,False,None,None,160ft2
California,sfbay,nby,rooms & shares,6964046845,6914037343,Room for rent,https://sfbay.craigslist.org/nby/roo/d/petaluma-room-for-rent/6964046845.html,2019-08-24,18:57,$1000,petaluma,True,False,None,None,None
California,sfbay,nby,rooms & shares,6952733636,None,"700 month nice room with private entrance, most utilities included",https://sfbay.craigslist.org/nby/roo/d/santa-rosa-700-month-nice-room-with/6952733636.html,2019-08-24,18:44,$700,santa rosa,True,False,None,None,100ft2
California,sfbay,nby,rooms & shares,6958639058,6904469437,Large Master Bedroom with Private Bath,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-large-master-bedroom-with/6958639058.html,2019-08-24,17:47,$860,santa rosa,True,False,None,None,270ft2
California,sfbay,nby,rooms & shares,6961942620,None,Be Our Roommate-Big Room+Private Bath,https://sfbay.craigslist.org/nby/roo/d/cotati-be-our-roommate-big-roomprivate/6961942620.html,2019-08-24,17:20,$900,rohnert pk / cotati,True,False,None,None,None
California,sfbay,nby,rooms & shares,6946846567,5766362108,Master Bedroom with Private Bathroom,https://sfbay.craigslist.org/nby/roo/d/master-bedroom-with-private-bathroom/6946846567.html,2019-08-24,17:03,$850,santa rosa,True,False,None,None,None
California,sfbay,nby,rooms & shares,6959660403,None,Large room with private bathroom!,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-large-room-with-private/6959660403.html,2019-08-24,17:03,$850,santa rosa,True,False,None,None,None
California,sfbay,nby,rooms & shares,6945254020,None,Private Furnished Room - New Homes University District,https://sfbay.craigslist.org/nby/roo/d/rohnert-park-private-furnished-room-new/6945254020.html,2019-08-24,16:54,$975,rohnert pk / cotati,True,False,None,None,137ft2
California,sfbay,nby,rooms & shares,6960199419,6892710865,Room by Whole Foods,https://sfbay.craigslist.org/nby/roo/d/petaluma-room-by-whole-foods/6960199419.html,2019-08-24,16:47,$850,petaluma,True,False,None,None,None
California,sfbay,nby,rooms & shares,6958809595,None,One Roommate needed September 1st.,https://sfbay.craigslist.org/nby/roo/d/rohnert-park-one-roommate-needed/6958809595.html,2019-08-24,15:13,$841,rohnert pk / cotati,True,False,None,None,None
California,sfbay,nby,rooms & shares,6963975338,None,Walk to SSU!,https://sfbay.craigslist.org/nby/roo/d/rohnert-park-walk-to-ssu/6963975338.html,2019-08-24,15:09,$795,rohnert pk / cotati,True,False,None,None,None
California,sfbay,nby,rooms & shares,6963945349,None,Two rooms for rent in Rohnert Park,https://sfbay.craigslist.org/nby/roo/d/rohnert-park-two-rooms-for-rent-in/6963945349.html,2019-08-24,14:24,$775,rohnert pk / cotati,True,False,None,None,None
California,sfbay,nby,rooms & shares,6963922151,6951910025,room downtown 1 person no pets no drugs,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-room-downtown-1-person-no/6963922151.html,2019-08-24,13:50,$800,santa rosa,True,False,None,None,None
California,sfbay,nby,rooms & shares,6961978953,None,Peaceful Room 10x13 for Rent in Beautiful Bennett Valley,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-peaceful-room-10x13-for-rent/6961978953.html,2019-08-24,13:36,$975,santa rosa,True,False,None,None,130ft2
California,sfbay,nby,rooms & shares,6963909312,4871033194,Large Bdrm w pvt bath in Shared House,https://sfbay.craigslist.org/nby/roo/d/sebastopol-large-bdrm-pvt-bath-in/6963909312.html,2019-08-24,13:33,$950,sebastopol,True,False,None,None,None
California,sfbay,nby,rooms & shares,6955919735,6940094483,Russian River Haven Nice Room - Own Bathroom,https://sfbay.craigslist.org/nby/roo/d/forestville-russian-river-haven-nice/6955919735.html,2019-08-24,13:27,$1000,sonoma,True,False,None,None,180ft2
California,sfbay,nby,rooms & shares,6963872956,6933722065,Room Rental/Private Bath in RP - Mature/Quiet,https://sfbay.craigslist.org/nby/roo/d/rohnert-park-room-rental-private-bath/6963872956.html,2019-08-24,12:45,$1000,rohnert pk / cotati,True,False,None,None,None
California,sfbay,nby,rooms & shares,6961925933,6892941411,Room in Beautiful Cottage,https://sfbay.craigslist.org/nby/roo/d/woodacre-room-in-beautiful-cottage/6961925933.html,2019-08-24,12:45,$723,fairfax,True,False,None,None,126ft2
California,sfbay,nby,rooms & shares,6963835193,6954925480,Room in Lovely Windsor Home,https://sfbay.craigslist.org/nby/roo/d/windsor-room-in-lovely-windsor-home/6963835193.html,2019-08-24,11:59,$850,healdsburg / windsor,True,False,None,None,2700ft2
California,sfbay,nby,rooms & shares,6963811782,None,Share rental - 2 bedrooms Santa Rosa,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-share-rental-2-bedrooms/6963811782.html,2019-08-24,11:32,$850,santa rosa,True,False,None,None,None
California,sfbay,nby,rooms & shares,6960397358,6906453554,room for rent in bennett valley,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-room-for-rent-in-bennett/6960397358.html,2019-08-24,11:08,$800,santa rosa,True,False,None,None,187ft2
California,sfbay,nby,rooms & shares,6960210492,4915503095,Bedroom for rent with your own Bathroom in a beautiful two story house,https://sfbay.craigslist.org/nby/roo/d/bedroom-for-rent-with-your-own-bathroom/6960210492.html,2019-08-24,11:06,$750,santa rosa,True,False,None,None,None
California,sfbay,nby,rooms & shares,6960484898,None,Bedroom for rent with your own Bathroom in a beautiful two story house,https://sfbay.craigslist.org/nby/roo/d/rohnert-park-bedroom-for-rent-with-your/6960484898.html,2019-08-24,11:06,$750,rohnert pk / cotati,True,False,None,None,None
California,sfbay,nby,rooms & shares,6961727641,None,Quiet and clean room for rent,https://sfbay.craigslist.org/nby/roo/d/novato-quiet-and-clean-room-for-rent/6961727641.html,2019-08-24,10:51,$950,novato,True,False,None,None,144ft2
California,sfbay,nby,rooms & shares,6958980972,4829047304,Nice room with its own Private Full Bath,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-nice-room-with-its-own/6958980972.html,2019-08-24,10:22,$925,santa rosa,True,False,None,None,150ft2
California,sfbay,nby,rooms & shares,6963715711,6735693776,***BEAUTIFUL LG. RM AVAIL*FREE UTIL*LG YARD*QUIET*CLEAN*PIC,https://sfbay.craigslist.org/nby/roo/d/rohnert-park-beautiful-lg-rm-availfree/6963715711.html,2019-08-24,09:47,$895,rohnert pk / cotati,True,False,None,None,1850ft2
California,sfbay,nby,rooms & shares,6963709385,None,10 x 12 foot not include closet - Private Room to Rent (novato),https://sfbay.craigslist.org/nby/roo/d/novato-foot-not-include-closet-private/6963709385.html,2019-08-24,09:40,$975,novato,True,False,None,None,None
California,sfbay,nby,rooms & shares,6963677070,None,Furnished Room for Rent,https://sfbay.craigslist.org/nby/roo/d/san-jose-furnished-room-for-rent/6963677070.html,2019-08-24,09:04,$750,San Jose,True,False,None,None,125ft2
California,sfbay,nby,rooms & shares,6955036787,6939787966,North Napa home,https://sfbay.craigslist.org/nby/roo/d/napa-north-napa-home/6955036787.html,2019-08-24,08:44,$750,napa county,True,False,None,None,150ft2
California,sfbay,nby,rooms & shares,6963643587,6951610362,Furnished private room and private bathroom,https://sfbay.craigslist.org/nby/roo/d/vallejo-furnished-private-room-and/6963643587.html,2019-08-24,08:26,$875,napa county,True,False,None,None,None
California,sfbay,nby,rooms & shares,6963625251,None,ROOM FOR RENT,https://sfbay.craigslist.org/nby/roo/d/san-rafael-room-for-rent/6963625251.html,2019-08-24,08:21,$700,San Rafael,True,False,None,None,None
California,sfbay,nby,rooms & shares,6963633523,6178155709,"Private room, shared bath. Quiet & peaceful.",https://sfbay.craigslist.org/nby/roo/d/san-rafael-private-room-shared-bath/6963633523.html,2019-08-24,08:14,$900,novato,True,False,None,None,1640ft2
California,sfbay,nby,rooms & shares,6960472184,6178155709,"Private room, shared bath. Quiet & peaceful.",https://sfbay.craigslist.org/nby/roo/d/san-rafael-private-room-shared-bath/6960472184.html,2019-08-24,08:13,$900,novato,True,False,None,None,1640ft2
California,sfbay,nby,rooms & shares,6963630416,6463623994,$850 Room for rent Cordelia (Fairfield),https://sfbay.craigslist.org/nby/roo/d/fairfield-850-room-for-rent-cordelia/6963630416.html,2019-08-24,08:11,$850,napa county,True,False,None,None,2400ft2
California,sfbay,nby,rooms & shares,6956327460,6793085682,Commuter room,https://sfbay.craigslist.org/nby/roo/d/novato-commuter-room/6956327460.html,2019-08-24,06:32,$800,petaluma,True,False,None,None,None
California,sfbay,nby,rooms & shares,6963506182,4645371497,"NAPA, lrg room in lovely Vintage Home, Dogs Considered",https://sfbay.craigslist.org/nby/roo/d/napa-napa-lrg-room-in-lovely-vintage/6963506182.html,2019-08-24,04:01,$800,napa county,True,False,None,None,165ft2
California,sfbay,nby,rooms & shares,6963481526,None,Rooms for rent,https://sfbay.craigslist.org/nby/roo/d/napa-rooms-for-rent/6963481526.html,2019-08-24,01:26,$1000,napa county,True,False,None,None,None
California,sfbay,nby,rooms & shares,6959711700,None,1 rooms available.  Community House.  Come live here!,https://sfbay.craigslist.org/nby/roo/d/petaluma-1-rooms-available-community/6959711700.html,2019-08-24,00:37,$875,petaluma,True,False,None,None,110ft2
California,sfbay,nby,rooms & shares,6963485981,None,Room for rent in petaluma,https://sfbay.craigslist.org/nby/roo/d/petaluma-room-for-rent-in-petaluma/6963485981.html,2019-08-24,00:22,$900,petaluma,True,False,None,None,None
California,sfbay,nby,rooms & shares,6942521228,None,"Room in quiet, sunny home - Includes Utilities",https://sfbay.craigslist.org/nby/roo/d/cotati-room-in-quiet-sunny-home/6942521228.html,2019-08-24,00:20,$875,sebastopol,True,False,None,None,None
California,sfbay,nby,rooms & shares,6958928150,None,Spacious Room w/ Lots of Natural Light,https://sfbay.craigslist.org/nby/roo/d/rohnert-park-spacious-room-lots-of/6958928150.html,2019-08-23,23:37,$950,rohnert pk / cotati,True,False,None,None,150ft2
California,sfbay,nby,rooms & shares,6959983339,6943634700,Great House with Private Room Available in Santa Rosa,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-great-house-with-private/6959983339.html,2019-08-23,23:13,$800,santa rosa,True,False,None,None,None
California,sfbay,nby,rooms & shares,6958614374,6890736962,Room for rent in Larkfield,https://sfbay.craigslist.org/nby/roo/d/fulton-room-for-rent-in-larkfield/6958614374.html,2019-08-23,22:11,$950,santa rosa,True,False,None,None,None
California,sfbay,nby,rooms & shares,6963439060,6926372469,1 bedroom available for a female only in Novato - off HWY 37 & 101,https://sfbay.craigslist.org/nby/roo/d/novato-1-bedroom-available-for-female/6963439060.html,2019-08-23,20:22,$1000,novato,True,False,None,None,130ft2
California,sfbay,nby,rooms & shares,6956264490,None,Room For Rent in Petaluma,https://sfbay.craigslist.org/nby/roo/d/petaluma-room-for-rent-in-petaluma/6956264490.html,2019-08-23,16:47,$800,petaluma,True,False,None,None,None
California,sfbay,nby,rooms & shares,6963310669,6954591461,Two Bedrooms $700 and $800,https://sfbay.craigslist.org/nby/roo/d/windsor-two-bedrooms-700-and-800/6963310669.html,2019-08-23,15:56,$700,healdsburg / windsor,True,False,None,None,137ft2
California,sfbay,nby,rooms & shares,6957680515,None,"Furnished room w Bath, Utilities in American Canyon (south of Napa)",https://sfbay.craigslist.org/nby/roo/d/vallejo-furnished-room-bath-utilities/6957680515.html,2019-08-23,13:30,$850,napa county,True,False,None,None,120ft2
California,sfbay,nby,rooms & shares,6953894650,6877916911,Room in Quiet Environmentally Friendly Home,https://sfbay.craigslist.org/nby/roo/d/rohnert-park-room-in-quiet/6953894650.html,2019-08-23,11:54,$725,rohnert pk / cotati,True,False,None,None,150ft2
California,sfbay,nby,rooms & shares,6963080415,None,Room for rent,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-room-for-rent/6963080415.html,2019-08-23,11:19,$950,santa rosa,True,False,None,None,None
California,sfbay,nby,rooms & shares,6954769795,6884041776,PRIVATE BEDROOM FOR RENT IN SAN MARIN HOME,https://sfbay.craigslist.org/nby/roo/d/novato-private-bedroom-for-rent-in-san/6954769795.html,2019-08-23,11:14,$975,novato,True,False,None,None,None
California,sfbay,nby,rooms & shares,6963036809,4821418241,Room For Rent for a Male,https://sfbay.craigslist.org/nby/roo/d/room-for-rent-for-male/6963036809.html,2019-08-23,10:59,$700,petaluma,True,False,None,None,None
California,sfbay,nby,rooms & shares,6963032961,None,Room including utilities,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-room-including-utilities/6963032961.html,2019-08-23,10:31,$850,santa rosa,True,False,None,None,None
California,sfbay,nby,rooms & shares,6948670928,4144695613,Room for rent in Condo- includes all utilities,https://sfbay.craigslist.org/nby/roo/d/room-for-rent-in-condo-includes-all/6948670928.html,2019-08-23,10:19,$900,sebastopol,True,False,None,None,None
California,sfbay,nby,rooms & shares,6962981957,6933543790,Yountville room,https://sfbay.craigslist.org/nby/roo/d/yountville-yountville-room/6962981957.html,2019-08-23,09:58,$900,napa county,True,False,None,None,12ft2
California,sfbay,nby,rooms & shares,6962930377,6718214335,**Large Bedroom Suite for one person - Sept 1st,https://sfbay.craigslist.org/nby/roo/d/cotati-large-bedroom-suite-for-one/6962930377.html,2019-08-23,08:45,$900,rohnert pk / cotati,True,False,None,None,None
California,sfbay,nby,rooms & shares,6953371841,6924787819,Rohnert Park Private Room,https://sfbay.craigslist.org/nby/roo/d/rohnert-park-rohnert-park-private-room/6953371841.html,2019-08-23,08:40,$850,rohnert pk / cotati,True,False,None,None,150ft2
California,sfbay,nby,rooms & shares,6957913011,6941873998,Room,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-room/6957913011.html,2019-08-23,08:25,$700,santa rosa,True,False,None,None,100ft2
California,sfbay,nby,rooms & shares,6962838420,None,Hello 1Stylish bedrooms to rent,https://sfbay.craigslist.org/nby/roo/d/hello-1stylish-bedrooms-to-rent/6962838420.html,2019-08-23,07:36,$550,SF bay area,True,False,None,None,None
California,sfbay,nby,rooms & shares,6962835655,4892771425,Room in NON SMOKING HOUSE. Internet/Cable utils included,https://sfbay.craigslist.org/nby/roo/d/vallejo-room-in-non-smoking-house/6962835655.html,2019-08-23,06:53,$600,napa county,True,False,None,None,114ft2
California,sfbay,nby,rooms & shares,6962835390,4892771425,Room in NON SMOKING HOUSE. Internet/Cable utils included,https://sfbay.craigslist.org/nby/roo/d/vallejo-room-in-non-smoking-house/6962835390.html,2019-08-23,06:52,$600,napa county,True,False,None,None,114ft2
California,sfbay,nby,rooms & shares,6960676152,None,"Room with private sun deck, in large home, in a community property",https://sfbay.craigslist.org/nby/roo/d/sebastopol-room-with-private-sun-deck/6960676152.html,2019-08-23,06:27,$900,sebastopol,True,False,None,None,3500ft2
California,sfbay,nby,rooms & shares,6950195463,6924812811,Rohnert Park walk to SSU new,https://sfbay.craigslist.org/nby/roo/d/rohnert-park-rohnert-park-walk-to-ssu/6950195463.html,2019-08-22,22:29,$850,rohnert pk / cotati,True,False,None,None,200ft2
California,sfbay,nby,rooms & shares,6962709590,4691632467,Room For Rent In Beautiful Bel Marin Keys.,https://sfbay.craigslist.org/nby/roo/d/san-rafael-room-for-rent-in-beautiful/6962709590.html,2019-08-22,21:13,$795,novato,True,False,None,None,184ft2
California,sfbay,nby,rooms & shares,6962702720,6472686215,Room for rent for a man in southeast petaluma,https://sfbay.craigslist.org/nby/roo/d/petaluma-room-for-rent-for-man-in/6962702720.html,2019-08-22,20:48,$750,petaluma,True,False,None,None,None
California,sfbay,nby,rooms & shares,6959049902,6120462391,ROOM for rent-- Bonnie House,https://sfbay.craigslist.org/nby/roo/d/cotati-room-for-rent-bonnie-house/6959049902.html,2019-08-22,19:43,$700,rohnert pk / cotati,True,False,None,None,None
California,sfbay,nby,rooms & shares,6955590480,6945007997,Two rooms for rent in The Riviera,https://sfbay.craigslist.org/nby/roo/d/clearlake-park-two-rooms-for-rent-in/6955590480.html,2019-08-22,19:22,$650,lake county,True,False,None,None,None
California,sfbay,nby,rooms & shares,6946770291,None,Great room for Rent ~ Oct 5,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-great-room-for-rent-oct-5/6946770291.html,2019-08-22,18:49,$900,santa rosa,True,False,None,None,170ft2
California,sfbay,nby,rooms & shares,6962598734,5394565284,Room in Wine Country Furnished includes utilities. Available 12/1/2019,https://sfbay.craigslist.org/nby/roo/d/room-in-wine-country-furnished-includes/6962598734.html,2019-08-22,16:50,$850,santa rosa,True,False,None,None,None
California,sfbay,nby,rooms & shares,6962598388,5394565284,Room in Wine Country Furnished includes utilities. Available 12/1/2019,https://sfbay.craigslist.org/nby/roo/d/room-in-wine-country-furnished-includes/6962598388.html,2019-08-22,16:49,$850,santa rosa,True,False,None,None,None
California,sfbay,nby,rooms & shares,6962515124,None,American Canyon $600 includes utilities,https://sfbay.craigslist.org/nby/roo/d/vallejo-american-canyon-600-includes/6962515124.html,2019-08-22,14:58,$600,napa county,True,False,None,None,200ft2
California,sfbay,nby,rooms & shares,6962481947,6909140782,"Clean, quiet PRIVATE room with separate entrance",https://sfbay.craigslist.org/nby/roo/d/novato-clean-quiet-private-room-with/6962481947.html,2019-08-22,13:59,$950,novato,True,False,None,None,150ft2
California,sfbay,nby,rooms & shares,6962458012,6949453253,FURNISHED ROOM FOR RENT - UTIL INCL,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-furnished-room-for-rent-util/6962458012.html,2019-08-22,13:29,$850,santa rosa,True,False,None,None,None
California,sfbay,nby,rooms & shares,6962306279,None,Room + Private Bath in American Canyon,https://sfbay.craigslist.org/nby/roo/d/vallejo-room-private-bath-in-american/6962306279.html,2019-08-22,10:38,$750,napa county,True,False,None,None,None
California,sfbay,nby,rooms & shares,6962293742,6955291763,1br. share in 3br.  /Gerstle Park / 1 person / no pets,https://sfbay.craigslist.org/nby/roo/d/san-rafael-1br-share-in-3br-gerstle/6962293742.html,2019-08-22,10:25,$960,san rafael,True,False,None,None,None
California,sfbay,nby,rooms & shares,6962183759,6633660542,LARGE ROOM RENTAL - Beautiful renovated home,https://sfbay.craigslist.org/nby/roo/d/windsor-large-room-rental-beautiful/6962183759.html,2019-08-22,08:28,$900,healdsburg / windsor,True,False,None,None,None
California,sfbay,nby,rooms & shares,6949145483,6656434976,"Bedroom with 10'x13' space for Rent, in Great East Petaluma Condo!",https://sfbay.craigslist.org/nby/roo/d/petaluma-bedroom-with-10x13-space-for/6949145483.html,2019-08-22,07:40,$750,petaluma,True,False,None,None,130ft2
California,sfbay,nby,rooms & shares,6962106118,None,"BEAUTIFULLY FURNISHED1 bed 1 bath,Apartment",https://sfbay.craigslist.org/nby/roo/d/greenbrae-beautifully-furnished1-bed-1/6962106118.html,2019-08-22,07:23,$540,None,True,False,None,None,None
California,sfbay,nby,rooms & shares,6962061136,5429439609,One Room For Rent Cotati Near SSU,https://sfbay.craigslist.org/nby/roo/d/rohnert-park-one-room-for-rent-cotati/6962061136.html,2019-08-22,05:32,$975,rohnert pk / cotati,True,False,None,None,100ft2
California,sfbay,nby,rooms & shares,6962022594,6864344584,Bedroom in New House Across From Sonoma State University SSU,https://sfbay.craigslist.org/nby/roo/d/rohnert-park-bedroom-in-new-house/6962022594.html,2019-08-22,02:28,$775,rohnert pk / cotati,True,False,None,None,110ft2
California,sfbay,nby,rooms & shares,6950179083,None,$1000 room for rent,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-1000-room-for-rent/6950179083.html,2019-08-22,02:03,$1000,santa rosa,True,False,None,None,None
California,sfbay,nby,rooms & shares,6958195321,6952395562,Looking for chill roomie for large room,https://sfbay.craigslist.org/nby/roo/d/petaluma-looking-for-chill-roomie-for/6958195321.html,2019-08-21,22:35,$975,petaluma,True,False,None,None,None
California,sfbay,nby,rooms & shares,6959706028,None,Room for rent $800,https://sfbay.craigslist.org/nby/roo/d/petaluma-room-for-rent-800/6959706028.html,2019-08-21,20:42,$800,petaluma,True,False,None,None,None
California,sfbay,nby,rooms & shares,6961966315,6912375225,Quiet room available in 4-bedroom house,https://sfbay.craigslist.org/nby/roo/d/santa-rosa-quiet-room-available-in-4/6961966315.html,2019-08-21,20:31,$710,santa rosa,True,False,None,None,None
California,sfbay,nby,rooms & shares,6960366272,6950097095,$750 A MUST SEE! AVAILABLE NOW !!,https://sfbay.craigslist.org/nby/roo/d/fulton-750-must-see-available-now/6960366272.html,2019-08-21,19:52,$750,santa rosa,True,False,None,None,115ft2
